START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET,VIDEO_START_TIME,VIDEO_END_TIME
2022-05-24 08:04:01,2022-05-24 08:04:39,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:10:55,2022-05-24 00:11:33
2022-05-24 08:04:39,2022-05-24 08:18:16,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:11:33,2022-05-24 00:25:10
2022-05-24 08:18:16,2022-05-24 08:18:17,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:25:10,2022-05-24 00:25:11
2022-05-24 08:18:17,2022-05-24 08:19:24,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:25:11,2022-05-24 00:26:18
2022-05-24 08:19:24,2022-05-24 08:20:04,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:26:18,2022-05-24 00:26:58
2022-05-24 08:20:04,2022-05-24 08:21:07,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:26:58,2022-05-24 00:28:01
2022-05-24 08:21:07,2022-05-24 08:21:23,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:28:01,2022-05-24 00:28:17
2022-05-24 08:21:23,2022-05-24 08:21:42,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:28:17,2022-05-24 00:28:36
2022-05-24 08:21:42,2022-05-24 08:22:26,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:28:36,2022-05-24 00:29:20
2022-05-24 08:22:26,2022-05-24 08:22:46,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:29:20,2022-05-24 00:29:40
2022-05-24 08:22:46,2022-05-24 08:23:45,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:29:40,2022-05-24 00:30:39
2022-05-24 08:23:45,2022-05-24 08:27:06,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:30:39,2022-05-24 00:34:00
2022-05-24 08:27:06,2022-05-24 08:27:36,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:34:00,2022-05-24 00:34:30
2022-05-24 08:27:36,2022-05-24 08:28:02,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:34:30,2022-05-24 00:34:56
2022-05-24 08:28:02,2022-05-24 08:28:38,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:34:56,2022-05-24 00:35:32
2022-05-24 08:28:38,2022-05-24 08:28:52,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:35:32,2022-05-24 00:35:46
2022-05-24 08:28:52,2022-05-24 08:29:06,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:35:46,2022-05-24 00:36:00
2022-05-24 08:29:06,2022-05-24 08:29:37,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:36:00,2022-05-24 00:36:31
2022-05-24 08:29:37,2022-05-24 08:32:43,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:36:31,2022-05-24 00:39:37
2022-05-24 08:32:43,2022-05-24 08:33:08,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:39:37,2022-05-24 00:40:02
2022-05-24 08:33:08,2022-05-24 08:34:19,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:40:02,2022-05-24 00:41:13
2022-05-24 08:34:19,2022-05-24 08:34:44,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:41:13,2022-05-24 00:41:38
2022-05-24 08:34:44,2022-05-24 08:35:57,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:41:38,2022-05-24 00:42:51
2022-05-24 08:35:57,2022-05-24 08:36:56,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:42:51,2022-05-24 00:43:50
2022-05-24 08:36:56,2022-05-24 08:37:04,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:43:50,2022-05-24 00:43:58
2022-05-24 08:37:04,2022-05-24 08:37:24,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:43:58,2022-05-24 00:44:18
2022-05-24 08:37:24,2022-05-24 08:38:00,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:44:18,2022-05-24 00:44:54
2022-05-24 08:38:00,2022-05-24 08:39:24,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:44:54,2022-05-24 00:46:18
2022-05-24 08:39:24,2022-05-24 08:40:11,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:46:18,2022-05-24 00:47:05
2022-05-24 08:40:11,2022-05-24 08:40:32,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:47:05,2022-05-24 00:47:26
2022-05-24 08:40:32,2022-05-24 08:40:42,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:47:26,2022-05-24 00:47:36
2022-05-24 08:40:42,2022-05-24 08:41:04,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:47:36,2022-05-24 00:47:58
2022-05-24 08:41:04,2022-05-24 08:42:12,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:47:58,2022-05-24 00:49:06
2022-05-24 08:42:12,2022-05-24 08:42:16,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:49:06,2022-05-24 00:49:10
2022-05-24 08:42:16,2022-05-24 08:42:34,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:49:10,2022-05-24 00:49:28
2022-05-24 08:42:34,2022-05-24 08:42:52,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:49:28,2022-05-24 00:49:46
2022-05-24 08:42:52,2022-05-24 08:42:52,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:49:46,2022-05-24 00:49:46
2022-05-24 08:42:52,2022-05-24 08:42:58,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:49:46,2022-05-24 00:49:52
2022-05-24 08:42:58,2022-05-24 08:43:08,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:49:52,2022-05-24 00:50:02
2022-05-24 08:43:08,2022-05-24 08:43:30,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:50:02,2022-05-24 00:50:24
2022-05-24 08:43:30,2022-05-24 08:43:43,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:50:24,2022-05-24 00:50:37
2022-05-24 08:43:43,2022-05-24 08:44:32,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:50:37,2022-05-24 00:51:26
2022-05-24 08:44:32,2022-05-24 08:44:41,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:51:26,2022-05-24 00:51:35
2022-05-24 08:44:41,2022-05-24 08:45:18,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:51:35,2022-05-24 00:52:12
2022-05-24 08:45:18,2022-05-24 08:46:04,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:52:12,2022-05-24 00:52:58
2022-05-24 08:46:04,2022-05-24 08:48:05,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:52:58,2022-05-24 00:54:59
2022-05-24 08:48:05,2022-05-24 08:48:32,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:54:59,2022-05-24 00:55:26
2022-05-24 08:48:32,2022-05-24 08:49:17,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:55:26,2022-05-24 00:56:11
2022-05-24 08:49:17,2022-05-24 08:49:42,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:56:11,2022-05-24 00:56:36
2022-05-24 08:49:42,2022-05-24 08:51:08,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:56:36,2022-05-24 00:58:02
2022-05-24 08:51:08,2022-05-24 08:51:35,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:58:02,2022-05-24 00:58:29
2022-05-24 08:51:35,2022-05-24 08:52:14,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:58:29,2022-05-24 00:59:08
2022-05-24 08:52:14,2022-05-24 08:53:57,In_Position_Sitting,annotator,POSTURE,2022-05-24 00:59:08,2022-05-24 01:00:51
2022-05-24 08:53:57,2022-05-24 08:54:52,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:00:51,2022-05-24 01:01:46
2022-05-24 08:54:52,2022-05-24 08:55:12,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:01:46,2022-05-24 01:02:06
2022-05-24 08:55:12,2022-05-24 08:55:18,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:02:06,2022-05-24 01:02:12
2022-05-24 08:55:18,2022-05-24 08:55:59,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:02:12,2022-05-24 01:02:53
2022-05-24 08:55:59,2022-05-24 08:56:08,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:02:53,2022-05-24 01:03:02
2022-05-24 08:56:08,2022-05-24 08:56:42,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:03:02,2022-05-24 01:03:36
2022-05-24 08:56:42,2022-05-24 08:57:19,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:03:36,2022-05-24 01:04:13
2022-05-24 08:57:19,2022-05-24 08:57:30,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:04:13,2022-05-24 01:04:24
2022-05-24 08:57:30,2022-05-24 08:57:59,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:04:24,2022-05-24 01:04:53
2022-05-24 08:57:59,2022-05-24 08:58:45,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:04:53,2022-05-24 01:05:39
2022-05-24 08:58:45,2022-05-24 08:58:58,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:05:39,2022-05-24 01:05:52
2022-05-24 08:58:58,2022-05-24 09:01:02,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:05:52,2022-05-24 01:07:56
2022-05-24 09:01:02,2022-05-24 09:01:47,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:07:56,2022-05-24 01:08:41
2022-05-24 09:01:47,2022-05-24 09:01:56,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:08:41,2022-05-24 01:08:50
2022-05-24 09:01:56,2022-05-24 09:02:22,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:08:50,2022-05-24 01:09:16
2022-05-24 09:02:22,2022-05-24 09:02:30,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:09:16,2022-05-24 01:09:24
2022-05-24 09:02:30,2022-05-24 09:02:42,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:09:24,2022-05-24 01:09:36
2022-05-24 09:02:42,2022-05-24 09:03:04,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:09:36,2022-05-24 01:09:58
2022-05-24 09:03:04,2022-05-24 09:03:34,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:09:58,2022-05-24 01:10:28
2022-05-24 09:03:34,2022-05-24 09:04:29,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:10:28,2022-05-24 01:11:23
2022-05-24 09:04:29,2022-05-24 09:04:57,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:11:23,2022-05-24 01:11:51
2022-05-24 09:04:57,2022-05-24 09:05:09,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:11:51,2022-05-24 01:12:03
2022-05-24 09:05:09,2022-05-24 09:05:21,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:12:03,2022-05-24 01:12:15
2022-05-24 09:05:21,2022-05-24 09:05:42,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:12:15,2022-05-24 01:12:36
2022-05-24 09:05:42,2022-05-24 09:05:56,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:12:36,2022-05-24 01:12:50
2022-05-24 09:05:56,2022-05-24 09:06:08,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:12:50,2022-05-24 01:13:02
2022-05-24 09:06:08,2022-05-24 09:06:30,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:13:02,2022-05-24 01:13:24
2022-05-24 09:06:30,2022-05-24 09:07:14,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:13:24,2022-05-24 01:14:08
2022-05-24 09:07:14,2022-05-24 09:09:04,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:14:08,2022-05-24 01:15:58
2022-05-24 09:09:04,2022-05-24 09:11:37,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:15:58,2022-05-24 01:18:31
2022-05-24 09:11:37,2022-05-24 09:12:02,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:18:31,2022-05-24 01:18:56
2022-05-24 09:12:02,2022-05-24 09:12:22,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:18:56,2022-05-24 01:19:16
2022-05-24 09:12:22,2022-05-24 09:12:33,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:19:16,2022-05-24 01:19:27
2022-05-24 09:12:33,2022-05-24 09:13:05,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:19:27,2022-05-24 01:19:59
2022-05-24 09:13:05,2022-05-24 09:13:19,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:19:59,2022-05-24 01:20:13
2022-05-24 09:13:19,2022-05-24 09:13:23,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:20:13,2022-05-24 01:20:17
2022-05-24 09:13:23,2022-05-24 09:13:35,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:20:17,2022-05-24 01:20:29
2022-05-24 09:13:35,2022-05-24 09:13:49,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:20:29,2022-05-24 01:20:43
2022-05-24 09:13:49,2022-05-24 09:14:26,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:20:43,2022-05-24 01:21:20
2022-05-24 09:14:26,2022-05-24 09:15:08,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:21:20,2022-05-24 01:22:02
2022-05-24 09:15:08,2022-05-24 09:16:17,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:22:02,2022-05-24 01:23:11
2022-05-24 09:16:17,2022-05-24 09:16:33,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:23:11,2022-05-24 01:23:27
2022-05-24 09:16:33,2022-05-24 09:17:13,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:23:27,2022-05-24 01:24:07
2022-05-24 09:17:13,2022-05-24 09:18:16,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:24:07,2022-05-24 01:25:10
2022-05-24 09:18:16,2022-05-24 09:19:08,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:25:10,2022-05-24 01:26:02
2022-05-24 09:19:08,2022-05-24 09:20:53,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:26:02,2022-05-24 01:27:47
2022-05-24 09:20:53,2022-05-24 09:21:02,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:27:47,2022-05-24 01:27:56
2022-05-24 09:21:02,2022-05-24 09:21:08,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:27:56,2022-05-24 01:28:02
2022-05-24 09:21:08,2022-05-24 09:21:37,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:28:02,2022-05-24 01:28:31
2022-05-24 09:21:37,2022-05-24 09:22:03,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:28:31,2022-05-24 01:28:57
2022-05-24 09:22:03,2022-05-24 09:22:09,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:28:57,2022-05-24 01:29:03
2022-05-24 09:22:09,2022-05-24 09:23:52,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:29:03,2022-05-24 01:30:46
2022-05-24 09:23:52,2022-05-24 09:24:14,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:30:46,2022-05-24 01:31:08
2022-05-24 09:24:14,2022-05-24 09:25:59,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:31:08,2022-05-24 01:32:53
2022-05-24 09:25:59,2022-05-24 09:28:24,In_Position_Reclining_Slouching,annotator,POSTURE,2022-05-24 01:32:53,2022-05-24 01:35:18
2022-05-24 09:28:24,2022-05-24 09:28:38,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:35:18,2022-05-24 01:35:32
2022-05-24 09:28:38,2022-05-24 09:29:22,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:35:32,2022-05-24 01:36:16
2022-05-24 09:29:22,2022-05-24 09:29:43,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:36:16,2022-05-24 01:36:37
2022-05-24 09:29:43,2022-05-24 09:29:56,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:36:37,2022-05-24 01:36:50
2022-05-24 09:29:56,2022-05-24 09:30:07,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:36:50,2022-05-24 01:37:01
2022-05-24 09:30:07,2022-05-24 09:33:18,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:37:01,2022-05-24 01:40:12
2022-05-24 09:33:18,2022-05-24 09:34:45,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:40:12,2022-05-24 01:41:39
2022-05-24 09:34:45,2022-05-24 09:35:36,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:41:39,2022-05-24 01:42:30
2022-05-24 09:35:36,2022-05-24 09:37:07,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:42:30,2022-05-24 01:44:01
2022-05-24 09:37:07,2022-05-24 09:37:20,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:44:01,2022-05-24 01:44:14
2022-05-24 09:37:20,2022-05-24 09:37:30,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:44:14,2022-05-24 01:44:24
2022-05-24 09:37:30,2022-05-24 09:37:37,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:44:24,2022-05-24 01:44:31
2022-05-24 09:37:37,2022-05-24 09:38:33,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:44:31,2022-05-24 01:45:27
2022-05-24 09:38:33,2022-05-24 09:38:36,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:45:27,2022-05-24 01:45:30
2022-05-24 09:38:36,2022-05-24 09:38:43,In_Position_Upright,annotator,POSTURE,2022-05-24 01:45:30,2022-05-24 01:45:37
2022-05-24 09:38:43,2022-05-24 09:39:07,In_Position_Upright,annotator,POSTURE,2022-05-24 01:45:37,2022-05-24 01:46:01
2022-05-24 09:39:07,2022-05-24 09:39:19,In_Position_Upright,annotator,POSTURE,2022-05-24 01:46:01,2022-05-24 01:46:13
2022-05-24 09:39:19,2022-05-24 09:39:20,In_Position_Upright,annotator,POSTURE,2022-05-24 01:46:13,2022-05-24 01:46:14
2022-05-24 09:39:20,2022-05-24 09:39:33,In_Position_Upright,annotator,POSTURE,2022-05-24 01:46:14,2022-05-24 01:46:27
2022-05-24 09:39:33,2022-05-24 09:39:43,In_Position_Upright,annotator,POSTURE,2022-05-24 01:46:27,2022-05-24 01:46:37
2022-05-24 09:39:43,2022-05-24 09:43:03,In_Position_Upright,annotator,POSTURE,2022-05-24 01:46:37,2022-05-24 01:49:57
2022-05-24 09:43:03,2022-05-24 09:43:06,In_Position_Upright,annotator,POSTURE,2022-05-24 01:49:57,2022-05-24 01:50:00
2022-05-24 09:43:06,2022-05-24 09:43:47,In_Position_Upright,annotator,POSTURE,2022-05-24 01:50:00,2022-05-24 01:50:41
2022-05-24 09:43:47,2022-05-24 09:44:11,In_Position_Upright,annotator,POSTURE,2022-05-24 01:50:41,2022-05-24 01:51:05
2022-05-24 09:44:11,2022-05-24 09:44:22,In_Position_Upright,annotator,POSTURE,2022-05-24 01:51:05,2022-05-24 01:51:16
2022-05-24 09:44:22,2022-05-24 09:44:39,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:51:16,2022-05-24 01:51:33
2022-05-24 09:44:39,2022-05-24 09:44:54,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:51:33,2022-05-24 01:51:48
2022-05-24 09:44:54,2022-05-24 09:45:23,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:51:48,2022-05-24 01:52:17
2022-05-24 09:45:23,2022-05-24 09:45:36,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:52:17,2022-05-24 01:52:30
2022-05-24 09:45:36,2022-05-24 09:46:08,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:52:30,2022-05-24 01:53:02
2022-05-24 09:46:08,2022-05-24 09:51:18,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:53:02,2022-05-24 01:58:12
2022-05-24 09:51:18,2022-05-24 09:51:25,In_Position_Reclining_Slouching,annotator,POSTURE,2022-05-24 01:58:12,2022-05-24 01:58:19
2022-05-24 09:51:25,2022-05-24 09:51:55,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:58:19,2022-05-24 01:58:49
2022-05-24 09:51:58,2022-05-24 09:52:56,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:58:52,2022-05-24 01:59:50
2022-05-24 09:52:56,2022-05-24 09:53:48,In_Position_Sitting,annotator,POSTURE,2022-05-24 01:59:50,2022-05-24 02:00:42
2022-05-24 09:53:48,2022-05-24 09:54:40,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:00:42,2022-05-24 02:01:34
2022-05-24 09:54:40,2022-05-24 09:55:52,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:01:34,2022-05-24 02:02:46
2022-05-24 09:55:52,2022-05-24 09:56:30,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:02:46,2022-05-24 02:03:24
2022-05-24 09:56:30,2022-05-24 09:57:03,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:03:24,2022-05-24 02:03:57
2022-05-24 09:57:03,2022-05-24 09:57:52,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:03:57,2022-05-24 02:04:46
2022-05-24 09:57:52,2022-05-24 09:58:53,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:04:46,2022-05-24 02:05:47
2022-05-24 09:58:53,2022-05-24 09:59:14,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:05:47,2022-05-24 02:06:08
2022-05-24 09:59:14,2022-05-24 10:00:08,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:06:08,2022-05-24 02:07:02
2022-05-24 10:00:08,2022-05-24 10:00:26,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:07:02,2022-05-24 02:07:20
2022-05-24 10:00:26,2022-05-24 10:01:24,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:07:20,2022-05-24 02:08:18
2022-05-24 10:01:24,2022-05-24 10:02:05,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:08:18,2022-05-24 02:08:59
2022-05-24 10:02:05,2022-05-24 10:02:27,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:08:59,2022-05-24 02:09:21
2022-05-24 10:02:27,2022-05-24 10:02:41,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:09:21,2022-05-24 02:09:35
2022-05-24 10:02:41,2022-05-24 10:03:15,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:09:35,2022-05-24 02:10:09
2022-05-24 10:03:15,2022-05-24 10:04:12,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:10:09,2022-05-24 02:11:06
2022-05-24 10:04:12,2022-05-24 10:06:17,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:11:06,2022-05-24 02:13:11
2022-05-24 10:06:17,2022-05-24 10:06:40,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:13:11,2022-05-24 02:13:34
2022-05-24 10:06:40,2022-05-24 10:07:02,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:13:34,2022-05-24 02:13:56
2022-05-24 10:07:02,2022-05-24 10:08:22,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:13:56,2022-05-24 02:15:16
2022-05-24 10:08:22,2022-05-24 10:09:06,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:15:16,2022-05-24 02:16:00
2022-05-24 10:09:06,2022-05-24 10:09:29,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:16:00,2022-05-24 02:16:23
2022-05-24 10:09:29,2022-05-24 10:11:05,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:16:23,2022-05-24 02:17:59
2022-05-24 10:11:05,2022-05-24 10:12:02,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:17:59,2022-05-24 02:18:56
2022-05-24 10:12:02,2022-05-24 10:12:14,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:18:56,2022-05-24 02:19:08
2022-05-24 10:12:14,2022-05-24 10:14:28,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:19:08,2022-05-24 02:21:22
2022-05-24 10:14:28,2022-05-24 10:14:58,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:21:22,2022-05-24 02:21:52
2022-05-24 10:14:58,2022-05-24 10:16:17,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:21:52,2022-05-24 02:23:11
2022-05-24 10:16:17,2022-05-24 10:18:14,In_Position_Sitting,annotator,POSTURE,2022-05-24 02:23:11,2022-05-24 02:25:08
