START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET,VIDEO_START_TIME,VIDEO_END_TIME
2022-06-16 13:26:10,2022-06-16 13:35:54,In_Position_Sitting,annotator,POSTURE,2022-06-16 00:45:23,2022-06-16 00:55:07
2022-06-16 13:35:54,2022-06-16 13:37:24,In_Position_Sitting,annotator,POSTURE,2022-06-16 00:55:07,2022-06-16 00:56:37
2022-06-16 13:37:24,2022-06-16 13:40:31,In_Position_Sitting,annotator,POSTURE,2022-06-16 00:56:37,2022-06-16 00:59:44
2022-06-16 13:40:37,2022-06-16 13:40:43,In_Position_Sitting,annotator,POSTURE,2022-06-16 00:59:50,2022-06-16 00:59:56
2022-06-16 13:40:43,2022-06-16 13:50:03,In_Position_Sitting,annotator,POSTURE,2022-06-16 00:59:56,2022-06-16 01:09:16
2022-06-16 13:50:03,2022-06-16 13:50:09,In_Position_Sitting,annotator,POSTURE,2022-06-16 01:09:16,2022-06-16 01:09:22
2022-06-16 13:50:09,2022-06-16 13:50:20,In_Position_Sitting,annotator,POSTURE,2022-06-16 01:09:22,2022-06-16 01:09:33
2022-06-16 13:50:20,2022-06-16 13:51:34,In_Position_Sitting,annotator,POSTURE,2022-06-16 01:09:33,2022-06-16 01:10:47
2022-06-16 13:51:34,2022-06-16 13:54:33,In_Position_Sitting,annotator,POSTURE,2022-06-16 01:10:47,2022-06-16 01:13:46
2022-06-16 13:54:33,2022-06-16 14:09:46,In_Position_Sitting,annotator,POSTURE,2022-06-16 01:13:46,2022-06-16 01:28:59
2022-06-16 14:09:46,2022-06-16 14:24:51,In_Position_Sitting,annotator,POSTURE,2022-06-16 01:28:59,2022-06-16 01:44:04
2022-06-16 14:24:51,2022-06-16 14:34:22,In_Position_Sitting,annotator,POSTURE,2022-06-16 01:44:04,2022-06-16 01:53:35
2022-06-16 14:34:22,2022-06-16 14:34:34,In_Position_Sitting,annotator,POSTURE,2022-06-16 01:53:35,2022-06-16 01:53:47
2022-06-16 14:34:35,2022-06-16 14:34:42,In_Position_Upright,annotator,POSTURE,2022-06-16 01:53:48,2022-06-16 01:53:55
2022-06-16 14:34:42,2022-06-16 14:34:57,In_Position_Upright,annotator,POSTURE,2022-06-16 01:53:55,2022-06-16 01:54:10
2022-06-16 14:34:57,2022-06-16 14:34:59,In_Position_Upright,annotator,POSTURE,2022-06-16 01:54:10,2022-06-16 01:54:12
2022-06-16 14:34:59,2022-06-16 14:35:26,In_Position_Upright,annotator,POSTURE,2022-06-16 01:54:12,2022-06-16 01:54:39
2022-06-16 14:35:26,2022-06-16 14:35:49,In_Position_Upright,annotator,POSTURE,2022-06-16 01:54:39,2022-06-16 01:55:02
2022-06-16 14:35:49,2022-06-16 14:36:03,In_Position_Upright,annotator,POSTURE,2022-06-16 01:55:02,2022-06-16 01:55:16
2022-06-16 14:36:03,2022-06-16 14:36:06,In_Position_Upright,annotator,POSTURE,2022-06-16 01:55:16,2022-06-16 01:55:19
2022-06-16 14:36:06,2022-06-16 14:36:22,In_Position_Upright,annotator,POSTURE,2022-06-16 01:55:19,2022-06-16 01:55:35
2022-06-16 14:36:22,2022-06-16 14:36:34,In_Position_Upright,annotator,POSTURE,2022-06-16 01:55:35,2022-06-16 01:55:47
2022-06-16 14:36:34,2022-06-16 14:37:26,In_Position_Upright,annotator,POSTURE,2022-06-16 01:55:47,2022-06-16 01:56:39
2022-06-16 14:37:26,2022-06-16 14:37:32,In_Position_Upright,annotator,POSTURE,2022-06-16 01:56:39,2022-06-16 01:56:45
2022-06-16 14:37:32,2022-06-16 14:37:56,In_Position_Upright,annotator,POSTURE,2022-06-16 01:56:45,2022-06-16 01:57:09
2022-06-16 14:37:56,2022-06-16 14:38:01,In_Position_Upright,annotator,POSTURE,2022-06-16 01:57:09,2022-06-16 01:57:14
2022-06-16 14:38:01,2022-06-16 14:38:28,In_Position_Upright,annotator,POSTURE,2022-06-16 01:57:14,2022-06-16 01:57:41
2022-06-16 14:38:28,2022-06-16 14:38:35,In_Position_Upright,annotator,POSTURE,2022-06-16 01:57:41,2022-06-16 01:57:48
2022-06-16 14:38:35,2022-06-16 14:38:42,In_Position_Upright,annotator,POSTURE,2022-06-16 01:57:48,2022-06-16 01:57:55
2022-06-16 14:38:42,2022-06-16 14:38:47,In_Position_Upright,annotator,POSTURE,2022-06-16 01:57:55,2022-06-16 01:58:00
2022-06-16 14:38:47,2022-06-16 14:39:24,In_Position_Upright,annotator,POSTURE,2022-06-16 01:58:00,2022-06-16 01:58:37
2022-06-16 14:39:24,2022-06-16 15:16:25,Posture_Indecipherable/Video_Insufficient,annotator,POSTURE,2022-06-16 01:58:37,2022-06-16 02:35:38
2022-06-16 15:16:25,2022-06-16 15:16:40,In_Position_Upright,annotator,POSTURE,2022-06-16 02:35:38,2022-06-16 02:35:53
2022-06-16 15:16:40,2022-06-16 15:16:46,In_Position_Upright,annotator,POSTURE,2022-06-16 02:35:53,2022-06-16 02:35:59
2022-06-16 15:16:46,2022-06-16 15:17:05,In_Position_Upright,annotator,POSTURE,2022-06-16 02:35:59,2022-06-16 02:36:18
2022-06-16 15:17:05,2022-06-16 15:17:09,In_Position_Upright,annotator,POSTURE,2022-06-16 02:36:18,2022-06-16 02:36:22
2022-06-16 15:17:09,2022-06-16 15:17:45,In_Position_Upright,annotator,POSTURE,2022-06-16 02:36:22,2022-06-16 02:36:58
2022-06-16 15:17:45,2022-06-16 15:18:02,In_Position_Upright,annotator,POSTURE,2022-06-16 02:36:58,2022-06-16 02:37:15
2022-06-16 15:18:02,2022-06-16 15:18:46,In_Position_Upright,annotator,POSTURE,2022-06-16 02:37:15,2022-06-16 02:37:59
2022-06-16 15:18:46,2022-06-16 15:21:24,In_Position_Upright,annotator,POSTURE,2022-06-16 02:37:59,2022-06-16 02:40:37
2022-06-16 15:21:24,2022-06-16 15:21:36,In_Position_Upright,annotator,POSTURE,2022-06-16 02:40:37,2022-06-16 02:40:49
2022-06-16 15:21:36,2022-06-16 15:23:13,In_Position_Upright,annotator,POSTURE,2022-06-16 02:40:49,2022-06-16 02:42:26
2022-06-16 15:23:13,2022-06-16 15:23:30,In_Position_Upright,annotator,POSTURE,2022-06-16 02:42:26,2022-06-16 02:42:43
2022-06-16 15:23:30,2022-06-16 15:23:56,In_Position_Upright,annotator,POSTURE,2022-06-16 02:42:43,2022-06-16 02:43:09
2022-06-16 15:23:56,2022-06-16 15:24:15,In_Position_Upright,annotator,POSTURE,2022-06-16 02:43:09,2022-06-16 02:43:28
2022-06-16 15:24:15,2022-06-16 15:24:20,In_Position_Upright,annotator,POSTURE,2022-06-16 02:43:28,2022-06-16 02:43:33
2022-06-16 15:24:20,2022-06-16 15:24:27,In_Position_Upright,annotator,POSTURE,2022-06-16 02:43:33,2022-06-16 02:43:40
2022-06-16 15:24:27,2022-06-16 15:26:18,In_Position_Upright,annotator,POSTURE,2022-06-16 02:43:40,2022-06-16 02:45:31
2022-06-16 15:26:18,2022-06-16 15:26:22,In_Position_Upright,annotator,POSTURE,2022-06-16 02:45:31,2022-06-16 02:45:35
2022-06-16 15:26:23,2022-06-16 15:26:44,In_Position_Upright,annotator,POSTURE,2022-06-16 02:45:36,2022-06-16 02:45:57
2022-06-16 15:26:44,2022-06-16 15:26:52,In_Position_Upright,annotator,POSTURE,2022-06-16 02:45:57,2022-06-16 02:46:05
2022-06-16 15:26:52,2022-06-16 15:27:03,In_Position_Upright,annotator,POSTURE,2022-06-16 02:46:05,2022-06-16 02:46:16
2022-06-16 15:27:03,2022-06-16 15:28:08,In_Position_Upright,annotator,POSTURE,2022-06-16 02:46:16,2022-06-16 02:47:21
2022-06-16 15:28:08,2022-06-16 15:28:40,In_Position_Upright,annotator,POSTURE,2022-06-16 02:47:21,2022-06-16 02:47:53
2022-06-16 15:28:40,2022-06-16 15:28:53,In_Position_Upright,annotator,POSTURE,2022-06-16 02:47:53,2022-06-16 02:48:06
2022-06-16 15:29:03,2022-06-16 15:29:12,In_Position_Sitting,annotator,POSTURE,2022-06-16 02:48:16,2022-06-16 02:48:25
2022-06-16 15:29:12,2022-06-16 15:29:24,In_Position_Sitting,annotator,POSTURE,2022-06-16 02:48:25,2022-06-16 02:48:37
2022-06-16 15:29:24,2022-06-16 15:29:49,In_Position_Sitting,annotator,POSTURE,2022-06-16 02:48:37,2022-06-16 02:49:02
2022-06-16 15:29:49,2022-06-16 15:30:09,In_Position_Sitting,annotator,POSTURE,2022-06-16 02:49:02,2022-06-16 02:49:22
2022-06-16 15:30:09,2022-06-16 15:30:14,In_Position_Upright,annotator,POSTURE,2022-06-16 02:49:22,2022-06-16 02:49:27
2022-06-16 15:30:14,2022-06-16 15:30:20,In_Position_Upright,annotator,POSTURE,2022-06-16 02:49:27,2022-06-16 02:49:33
2022-06-16 15:30:20,2022-06-16 15:30:24,In_Position_Upright,annotator,POSTURE,2022-06-16 02:49:33,2022-06-16 02:49:37
2022-06-16 15:30:26,2022-06-16 15:30:31,In_Position_Sitting,annotator,POSTURE,2022-06-16 02:49:39,2022-06-16 02:49:44
2022-06-16 15:30:31,2022-06-16 15:31:50,In_Position_Sitting,annotator,POSTURE,2022-06-16 02:49:44,2022-06-16 02:51:03
2022-06-16 15:31:50,2022-06-16 15:32:58,In_Position_Sitting,annotator,POSTURE,2022-06-16 02:51:03,2022-06-16 02:52:11
2022-06-16 15:33:06,2022-06-16 15:34:50,In_Position_Sitting,annotator,POSTURE,2022-06-16 02:52:19,2022-06-16 02:54:03
2022-06-16 15:34:50,2022-06-16 15:36:31,In_Position_Upright,annotator,POSTURE,2022-06-16 02:54:03,2022-06-16 02:55:44
2022-06-16 15:36:31,2022-06-16 15:56:38,In_Position_Sitting,annotator,POSTURE,2022-06-16 02:55:44,2022-06-16 03:15:51
2022-06-16 15:56:39,2022-06-16 15:56:49,In_Position_Upright,annotator,POSTURE,2022-06-16 03:15:52,2022-06-16 03:16:02
2022-06-16 15:56:49,2022-06-16 15:57:06,In_Position_Upright,annotator,POSTURE,2022-06-16 03:16:02,2022-06-16 03:16:19
2022-06-16 15:57:07,2022-06-16 15:57:21,In_Position_Upright,annotator,POSTURE,2022-06-16 03:16:20,2022-06-16 03:16:34
2022-06-16 15:57:22,2022-06-16 15:59:41,In_Position_Sitting,annotator,POSTURE,2022-06-16 03:16:35,2022-06-16 03:18:54
2022-06-16 15:59:41,2022-06-16 16:00:11,In_Position_Upright,annotator,POSTURE,2022-06-16 03:18:54,2022-06-16 03:19:24
2022-06-16 16:00:11,2022-06-16 16:04:06,In_Position_Upright,annotator,POSTURE,2022-06-16 03:19:24,2022-06-16 03:23:19
2022-06-16 16:04:06,2022-06-16 16:04:42,In_Position_Sitting,annotator,POSTURE,2022-06-16 03:23:19,2022-06-16 03:23:55
2022-06-16 16:04:42,2022-06-16 16:09:50,In_Position_Sitting,annotator,POSTURE,2022-06-16 03:23:55,2022-06-16 03:29:03
2022-06-16 16:09:51,2022-06-16 16:10:07,In_Position_Sitting,annotator,POSTURE,2022-06-16 03:29:04,2022-06-16 03:29:20
2022-06-16 16:10:07,2022-06-16 16:17:37,In_Position_Sitting,annotator,POSTURE,2022-06-16 03:29:20,2022-06-16 03:36:50
2022-06-16 16:17:37,2022-06-16 16:17:47,In_Position_Sitting,annotator,POSTURE,2022-06-16 03:36:50,2022-06-16 03:37:00
2022-06-16 16:17:47,2022-06-16 16:19:01,In_Position_Sitting,annotator,POSTURE,2022-06-16 03:37:00,2022-06-16 03:38:14
2022-06-16 16:19:02,2022-06-16 16:19:39,In_Position_Sitting,annotator,POSTURE,2022-06-16 03:38:15,2022-06-16 03:38:52
2022-06-16 16:19:39,2022-06-16 16:27:59,In_Position_Sitting,annotator,POSTURE,2022-06-16 03:38:52,2022-06-16 03:47:12
2022-06-16 16:27:59,2022-06-16 16:35:32,In_Position_Sitting,annotator,POSTURE,2022-06-16 03:47:12,2022-06-16 03:54:45
2022-06-16 16:35:32,2022-06-16 16:36:27,In_Position_Sitting,annotator,POSTURE,2022-06-16 03:54:45,2022-06-16 03:55:40
2022-06-16 16:36:27,2022-06-16 16:36:38,In_Position_Sitting,annotator,POSTURE,2022-06-16 03:55:40,2022-06-16 03:55:51
2022-06-16 16:36:38,2022-06-16 16:47:33,In_Position_Sitting,annotator,POSTURE,2022-06-16 03:55:51,2022-06-16 04:06:46
2022-06-16 16:47:33,2022-06-16 16:47:59,In_Position_Upright,annotator,POSTURE,2022-06-16 04:06:46,2022-06-16 04:07:12
2022-06-16 16:47:59,2022-06-16 16:48:23,In_Position_Upright,annotator,POSTURE,2022-06-16 04:07:12,2022-06-16 04:07:36
2022-06-16 16:48:23,2022-06-16 16:48:54,In_Position_Upright,annotator,POSTURE,2022-06-16 04:07:36,2022-06-16 04:08:07
2022-06-16 16:48:54,2022-06-16 16:49:06,In_Position_Upright,annotator,POSTURE,2022-06-16 04:08:07,2022-06-16 04:08:19
2022-06-16 16:49:06,2022-06-16 16:49:23,In_Position_Upright,annotator,POSTURE,2022-06-16 04:08:19,2022-06-16 04:08:36
2022-06-16 16:49:23,2022-06-16 16:55:13,In_Position_Sitting,annotator,POSTURE,2022-06-16 04:08:36,2022-06-16 04:14:26
2022-06-16 16:55:13,2022-06-16 16:58:24,In_Position_Sitting,annotator,POSTURE,2022-06-16 04:14:26,2022-06-16 04:17:37
2022-06-16 16:58:24,2022-06-16 16:59:45,In_Position_Sitting,annotator,POSTURE,2022-06-16 04:17:37,2022-06-16 04:18:58
2022-06-16 16:59:46,2022-06-16 17:00:07,In_Position_Kneeling,annotator,POSTURE,2022-06-16 04:18:59,2022-06-16 04:19:20
2022-06-16 17:00:08,2022-06-16 17:01:04,In_Position_Upright,annotator,POSTURE,2022-06-16 04:19:21,2022-06-16 04:20:17
2022-06-16 17:01:04,2022-06-16 17:13:53,In_Position_Sitting,annotator,POSTURE,2022-06-16 04:20:17,2022-06-16 04:33:06
2022-06-16 17:13:53,2022-06-16 17:14:25,In_Position_Upright,annotator,POSTURE,2022-06-16 04:33:06,2022-06-16 04:33:38
2022-06-16 17:14:25,2022-06-16 17:19:42,In_Position_Sitting,annotator,POSTURE,2022-06-16 04:33:38,2022-06-16 04:38:55
2022-06-16 17:19:42,2022-06-16 17:20:14,In_Position_Upright,annotator,POSTURE,2022-06-16 04:38:55,2022-06-16 04:39:27
2022-06-16 17:20:14,2022-06-16 17:21:25,In_Position_Upright,annotator,POSTURE,2022-06-16 04:39:27,2022-06-16 04:40:38
2022-06-16 17:21:25,2022-06-16 17:22:10,In_Position_Sitting,annotator,POSTURE,2022-06-16 04:40:38,2022-06-16 04:41:23
2022-06-16 17:22:10,2022-06-16 17:23:40,In_Position_Upright,annotator,POSTURE,2022-06-16 04:41:23,2022-06-16 04:42:53
2022-06-16 17:23:51,2022-06-16 17:30:46,In_Position_Sitting,annotator,POSTURE,2022-06-16 04:43:04,2022-06-16 04:49:59
2022-06-16 17:30:47,2022-06-16 17:32:38,In_Position_Upright,annotator,POSTURE,2022-06-16 04:50:00,2022-06-16 04:51:51
2022-06-16 17:32:38,2022-06-16 17:34:37,In_Position_Sitting,annotator,POSTURE,2022-06-16 04:51:51,2022-06-16 04:53:50
2022-06-16 17:34:37,2022-06-16 17:34:55,In_Position_Upright,annotator,POSTURE,2022-06-16 04:53:50,2022-06-16 04:54:08
2022-06-16 17:34:55,2022-06-16 17:35:26,In_Position_Upright,annotator,POSTURE,2022-06-16 04:54:08,2022-06-16 04:54:39
2022-06-16 17:35:26,2022-06-16 17:36:14,In_Position_Upright,annotator,POSTURE,2022-06-16 04:54:39,2022-06-16 04:55:27
2022-06-16 17:36:14,2022-06-16 17:39:01,In_Position_Upright,annotator,POSTURE,2022-06-16 04:55:27,2022-06-16 04:58:14
2022-06-16 17:39:01,2022-06-16 17:39:13,In_Position_Upright,annotator,POSTURE,2022-06-16 04:58:14,2022-06-16 04:58:26
2022-06-16 17:39:13,2022-06-16 17:39:35,In_Position_Upright,annotator,POSTURE,2022-06-16 04:58:26,2022-06-16 04:58:48
2022-06-16 17:39:35,2022-06-16 17:39:43,In_Position_Upright,annotator,POSTURE,2022-06-16 04:58:48,2022-06-16 04:58:56
2022-06-16 17:39:43,2022-06-16 17:40:33,In_Position_Upright,annotator,POSTURE,2022-06-16 04:58:56,2022-06-16 04:59:46
2022-06-16 17:40:33,2022-06-16 17:40:59,In_Position_Upright,annotator,POSTURE,2022-06-16 04:59:46,2022-06-16 05:00:12
2022-06-16 17:40:59,2022-06-16 17:45:43,In_Position_Upright,annotator,POSTURE,2022-06-16 05:00:12,2022-06-16 05:04:56
