START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET,VIDEO_START_TIME,VIDEO_END_TIME
2022-05-30 11:29:59,2022-05-30 11:30:05,In_Position_Upright,annotator,POSTURE,2022-05-30 00:12:13,2022-05-30 00:12:19
2022-05-30 11:30:05,2022-05-30 11:30:11,In_Position_Upright,annotator,POSTURE,2022-05-30 00:12:19,2022-05-30 00:12:25
2022-05-30 11:30:11,2022-05-30 11:30:32,In_Position_Upright,annotator,POSTURE,2022-05-30 00:12:25,2022-05-30 00:12:46
2022-05-30 11:30:32,2022-05-30 11:30:36,In_Position_Upright,annotator,POSTURE,2022-05-30 00:12:46,2022-05-30 00:12:50
2022-05-30 11:30:36,2022-05-30 11:30:49,In_Position_Upright,annotator,POSTURE,2022-05-30 00:12:50,2022-05-30 00:13:03
2022-05-30 11:30:49,2022-05-30 11:31:18,In_Position_Upright,annotator,POSTURE,2022-05-30 00:13:03,2022-05-30 00:13:32
2022-05-30 11:31:18,2022-05-30 11:31:33,In_Position_Upright,annotator,POSTURE,2022-05-30 00:13:32,2022-05-30 00:13:47
2022-05-30 11:31:33,2022-05-30 11:31:51,In_Position_Upright,annotator,POSTURE,2022-05-30 00:13:47,2022-05-30 00:14:05
2022-05-30 11:31:51,2022-05-30 11:32:49,In_Position_Upright,annotator,POSTURE,2022-05-30 00:14:05,2022-05-30 00:15:03
2022-05-30 11:32:49,2022-05-30 11:32:58,In_Position_Upright,annotator,POSTURE,2022-05-30 00:15:03,2022-05-30 00:15:12
2022-05-30 11:32:58,2022-05-30 11:33:12,In_Position_Upright,annotator,POSTURE,2022-05-30 00:15:12,2022-05-30 00:15:26
2022-05-30 11:33:12,2022-05-30 11:34:26,In_Position_Upright,annotator,POSTURE,2022-05-30 00:15:26,2022-05-30 00:16:40
2022-05-30 11:34:26,2022-05-30 11:34:34,In_Position_Upright,annotator,POSTURE,2022-05-30 00:16:40,2022-05-30 00:16:48
2022-05-30 11:34:34,2022-05-30 11:34:44,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:16:48,2022-05-30 00:16:58
2022-05-30 11:34:44,2022-05-30 11:34:55,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:16:58,2022-05-30 00:17:09
2022-05-30 11:34:55,2022-05-30 11:35:14,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:17:09,2022-05-30 00:17:28
2022-05-30 11:35:14,2022-05-30 11:35:33,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:17:28,2022-05-30 00:17:47
2022-05-30 11:35:33,2022-05-30 11:36:42,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:17:47,2022-05-30 00:18:56
2022-05-30 11:36:42,2022-05-30 11:36:53,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:18:56,2022-05-30 00:19:07
2022-05-30 11:36:53,2022-05-30 11:37:06,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:19:07,2022-05-30 00:19:20
2022-05-30 11:37:06,2022-05-30 11:37:57,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:19:20,2022-05-30 00:20:11
2022-05-30 11:37:57,2022-05-30 11:38:04,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:20:11,2022-05-30 00:20:18
2022-05-30 11:38:04,2022-05-30 11:38:09,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:20:18,2022-05-30 00:20:23
2022-05-30 11:38:09,2022-05-30 11:38:31,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:20:23,2022-05-30 00:20:45
2022-05-30 11:38:31,2022-05-30 11:39:25,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:20:45,2022-05-30 00:21:39
2022-05-30 11:39:25,2022-05-30 11:39:34,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:21:39,2022-05-30 00:21:48
2022-05-30 11:39:34,2022-05-30 11:40:07,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:21:48,2022-05-30 00:22:21
2022-05-30 11:40:07,2022-05-30 11:41:03,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:22:21,2022-05-30 00:23:17
2022-05-30 11:41:03,2022-05-30 11:41:07,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:23:17,2022-05-30 00:23:21
2022-05-30 11:41:07,2022-05-30 11:41:47,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:23:21,2022-05-30 00:24:01
2022-05-30 11:41:47,2022-05-30 11:42:30,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:24:01,2022-05-30 00:24:44
2022-05-30 11:42:30,2022-05-30 11:43:39,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:24:44,2022-05-30 00:25:53
2022-05-30 11:43:40,2022-05-30 11:45:35,In_Position_Upright,annotator,POSTURE,2022-05-30 00:25:54,2022-05-30 00:27:49
2022-05-30 11:45:35,2022-05-30 11:46:49,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:27:49,2022-05-30 00:29:03
2022-05-30 11:46:49,2022-05-30 11:46:59,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:29:03,2022-05-30 00:29:13
2022-05-30 11:46:59,2022-05-30 11:47:09,In_Position_Upright,annotator,POSTURE,2022-05-30 00:29:13,2022-05-30 00:29:23
2022-05-30 11:47:09,2022-05-30 11:47:18,In_Position_Upright,annotator,POSTURE,2022-05-30 00:29:23,2022-05-30 00:29:32
2022-05-30 11:47:18,2022-05-30 11:47:46,In_Position_Upright,annotator,POSTURE,2022-05-30 00:29:32,2022-05-30 00:30:00
2022-05-30 11:47:46,2022-05-30 11:47:57,In_Position_Upright,annotator,POSTURE,2022-05-30 00:30:00,2022-05-30 00:30:11
2022-05-30 11:47:57,2022-05-30 11:48:26,In_Position_Upright,annotator,POSTURE,2022-05-30 00:30:11,2022-05-30 00:30:40
2022-05-30 11:48:27,2022-05-30 11:48:39,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:30:41,2022-05-30 00:30:53
2022-05-30 11:48:39,2022-05-30 11:50:51,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:30:53,2022-05-30 00:33:05
2022-05-30 11:50:51,2022-05-30 11:51:06,In_Position_Upright,annotator,POSTURE,2022-05-30 00:33:05,2022-05-30 00:33:20
2022-05-30 11:51:06,2022-05-30 11:51:15,In_Position_Upright,annotator,POSTURE,2022-05-30 00:33:20,2022-05-30 00:33:29
2022-05-30 11:51:15,2022-05-30 11:51:34,In_Position_Upright,annotator,POSTURE,2022-05-30 00:33:29,2022-05-30 00:33:48
2022-05-30 11:51:34,2022-05-30 11:51:52,In_Position_Upright,annotator,POSTURE,2022-05-30 00:33:48,2022-05-30 00:34:06
2022-05-30 11:51:52,2022-05-30 11:52:04,In_Position_Upright,annotator,POSTURE,2022-05-30 00:34:06,2022-05-30 00:34:18
2022-05-30 11:52:04,2022-05-30 11:52:14,In_Position_Upright,annotator,POSTURE,2022-05-30 00:34:18,2022-05-30 00:34:28
2022-05-30 11:52:14,2022-05-30 11:53:08,In_Position_Upright,annotator,POSTURE,2022-05-30 00:34:28,2022-05-30 00:35:22
2022-05-30 11:53:08,2022-05-30 11:53:12,In_Position_Upright,annotator,POSTURE,2022-05-30 00:35:22,2022-05-30 00:35:26
2022-05-30 11:53:12,2022-05-30 11:53:19,In_Position_Upright,annotator,POSTURE,2022-05-30 00:35:26,2022-05-30 00:35:33
2022-05-30 11:53:19,2022-05-30 11:53:51,In_Position_Upright,annotator,POSTURE,2022-05-30 00:35:33,2022-05-30 00:36:05
2022-05-30 11:53:51,2022-05-30 11:54:40,In_Position_Upright,annotator,POSTURE,2022-05-30 00:36:05,2022-05-30 00:36:54
2022-05-30 11:54:40,2022-05-30 11:54:58,In_Position_Upright,annotator,POSTURE,2022-05-30 00:36:54,2022-05-30 00:37:12
2022-05-30 11:54:59,2022-05-30 11:55:55,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:37:13,2022-05-30 00:38:09
2022-05-30 11:55:55,2022-05-30 11:56:08,In_Position_Upright,annotator,POSTURE,2022-05-30 00:38:09,2022-05-30 00:38:22
2022-05-30 11:56:08,2022-05-30 11:56:19,In_Position_Upright,annotator,POSTURE,2022-05-30 00:38:22,2022-05-30 00:38:33
2022-05-30 11:56:21,2022-05-30 11:56:35,In_Position_Upright,annotator,POSTURE,2022-05-30 00:38:35,2022-05-30 00:38:49
2022-05-30 11:56:29,2022-05-30 11:56:53,In_Position_Upright,annotator,POSTURE,2022-05-30 00:38:43,2022-05-30 00:39:07
2022-05-30 11:57:00,2022-05-30 11:58:17,In_Position_Upright,annotator,POSTURE,2022-05-30 00:39:14,2022-05-30 00:40:31
2022-05-30 11:58:20,2022-05-30 11:58:24,In_Position_Upright,annotator,POSTURE,2022-05-30 00:40:34,2022-05-30 00:40:38
2022-05-30 11:58:24,2022-05-30 11:58:51,In_Position_Upright,annotator,POSTURE,2022-05-30 00:40:38,2022-05-30 00:41:05
2022-05-30 11:58:51,2022-05-30 11:59:05,In_Position_Upright,annotator,POSTURE,2022-05-30 00:41:05,2022-05-30 00:41:19
2022-05-30 11:59:05,2022-05-30 11:59:16,In_Position_Upright,annotator,POSTURE,2022-05-30 00:41:19,2022-05-30 00:41:30
2022-05-30 11:59:16,2022-05-30 11:59:48,In_Position_Upright,annotator,POSTURE,2022-05-30 00:41:30,2022-05-30 00:42:02
2022-05-30 11:59:48,2022-05-30 12:00:01,In_Position_Upright,annotator,POSTURE,2022-05-30 00:42:02,2022-05-30 00:42:15
2022-05-30 12:00:01,2022-05-30 12:00:25,In_Position_Upright,annotator,POSTURE,2022-05-30 00:42:15,2022-05-30 00:42:39
2022-05-30 12:00:25,2022-05-30 12:00:49,In_Position_Upright,annotator,POSTURE,2022-05-30 00:42:39,2022-05-30 00:43:03
2022-05-30 12:00:49,2022-05-30 12:01:03,In_Position_Upright,annotator,POSTURE,2022-05-30 00:43:03,2022-05-30 00:43:17
2022-05-30 12:01:03,2022-05-30 12:01:19,In_Position_Upright,annotator,POSTURE,2022-05-30 00:43:17,2022-05-30 00:43:33
2022-05-30 12:01:19,2022-05-30 12:01:33,In_Position_Upright,annotator,POSTURE,2022-05-30 00:43:33,2022-05-30 00:43:47
2022-05-30 12:01:33,2022-05-30 12:01:52,In_Position_Upright,annotator,POSTURE,2022-05-30 00:43:47,2022-05-30 00:44:06
2022-05-30 12:01:52,2022-05-30 12:02:16,In_Position_Upright,annotator,POSTURE,2022-05-30 00:44:06,2022-05-30 00:44:30
2022-05-30 12:02:16,2022-05-30 12:02:26,In_Position_Upright,annotator,POSTURE,2022-05-30 00:44:30,2022-05-30 00:44:40
2022-05-30 12:02:26,2022-05-30 12:02:38,In_Position_Upright,annotator,POSTURE,2022-05-30 00:44:40,2022-05-30 00:44:52
2022-05-30 12:02:38,2022-05-30 12:03:02,In_Position_Upright,annotator,POSTURE,2022-05-30 00:44:52,2022-05-30 00:45:16
2022-05-30 12:03:02,2022-05-30 12:03:19,In_Position_Upright,annotator,POSTURE,2022-05-30 00:45:16,2022-05-30 00:45:33
2022-05-30 12:03:19,2022-05-30 12:03:28,In_Position_Upright,annotator,POSTURE,2022-05-30 00:45:33,2022-05-30 00:45:42
2022-05-30 12:03:28,2022-05-30 12:03:51,In_Position_Upright,annotator,POSTURE,2022-05-30 00:45:42,2022-05-30 00:46:05
2022-05-30 12:03:51,2022-05-30 12:04:19,In_Position_Upright,annotator,POSTURE,2022-05-30 00:46:05,2022-05-30 00:46:33
2022-05-30 12:04:19,2022-05-30 12:04:33,In_Position_Upright,annotator,POSTURE,2022-05-30 00:46:33,2022-05-30 00:46:47
2022-05-30 12:04:33,2022-05-30 12:04:35,In_Position_Upright,annotator,POSTURE,2022-05-30 00:46:47,2022-05-30 00:46:49
2022-05-30 12:04:35,2022-05-30 12:04:46,In_Position_Upright,annotator,POSTURE,2022-05-30 00:46:49,2022-05-30 00:47:00
2022-05-30 12:04:46,2022-05-30 12:06:13,In_Position_Upright,annotator,POSTURE,2022-05-30 00:47:00,2022-05-30 00:48:27
2022-05-30 12:06:13,2022-05-30 12:06:35,In_Position_Upright,annotator,POSTURE,2022-05-30 00:48:27,2022-05-30 00:48:49
2022-05-30 12:06:35,2022-05-30 12:06:58,In_Position_Upright,annotator,POSTURE,2022-05-30 00:48:49,2022-05-30 00:49:12
2022-05-30 12:06:58,2022-05-30 12:07:36,In_Position_Upright,annotator,POSTURE,2022-05-30 00:49:12,2022-05-30 00:49:50
2022-05-30 12:07:36,2022-05-30 12:08:13,In_Position_Upright,annotator,POSTURE,2022-05-30 00:49:50,2022-05-30 00:50:27
2022-05-30 12:08:13,2022-05-30 12:09:23,In_Position_Upright,annotator,POSTURE,2022-05-30 00:50:27,2022-05-30 00:51:37
2022-05-30 12:09:23,2022-05-30 12:09:42,In_Position_Upright,annotator,POSTURE,2022-05-30 00:51:37,2022-05-30 00:51:56
2022-05-30 12:09:42,2022-05-30 12:09:57,In_Position_Upright,annotator,POSTURE,2022-05-30 00:51:56,2022-05-30 00:52:11
2022-05-30 12:09:57,2022-05-30 12:10:13,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:52:11,2022-05-30 00:52:27
2022-05-30 12:10:13,2022-05-30 12:12:57,In_Position_Sitting,annotator,POSTURE,2022-05-30 00:52:27,2022-05-30 00:55:11
2022-05-30 12:12:57,2022-05-30 12:13:22,In_Position_Upright,annotator,POSTURE,2022-05-30 00:55:11,2022-05-30 00:55:36
2022-05-30 12:13:22,2022-05-30 12:14:49,In_Position_Upright,annotator,POSTURE,2022-05-30 00:55:36,2022-05-30 00:57:03
2022-05-30 12:14:49,2022-05-30 12:15:02,In_Position_Upright,annotator,POSTURE,2022-05-30 00:57:03,2022-05-30 00:57:16
2022-05-30 12:15:02,2022-05-30 12:15:15,In_Position_Upright,annotator,POSTURE,2022-05-30 00:57:16,2022-05-30 00:57:29
2022-05-30 12:15:15,2022-05-30 12:15:26,In_Position_Upright,annotator,POSTURE,2022-05-30 00:57:29,2022-05-30 00:57:40
2022-05-30 12:15:26,2022-05-30 12:15:33,In_Position_Upright,annotator,POSTURE,2022-05-30 00:57:40,2022-05-30 00:57:47
2022-05-30 12:15:33,2022-05-30 12:15:37,In_Position_Upright,annotator,POSTURE,2022-05-30 00:57:47,2022-05-30 00:57:51
2022-05-30 12:15:39,2022-05-30 12:15:39,In_Position_Upright,annotator,POSTURE,2022-05-30 00:57:53,2022-05-30 00:57:53
2022-05-30 12:15:46,2022-05-30 12:16:01,In_Position_Upright,annotator,POSTURE,2022-05-30 00:58:00,2022-05-30 00:58:15
2022-05-30 12:16:01,2022-05-30 12:16:17,In_Position_Upright,annotator,POSTURE,2022-05-30 00:58:15,2022-05-30 00:58:31
2022-05-30 12:16:17,2022-05-30 12:16:48,In_Position_Upright,annotator,POSTURE,2022-05-30 00:58:31,2022-05-30 00:59:02
2022-05-30 12:16:48,2022-05-30 12:17:00,In_Position_Upright,annotator,POSTURE,2022-05-30 00:59:02,2022-05-30 00:59:14
2022-05-30 12:17:00,2022-05-30 12:17:04,In_Position_Upright,annotator,POSTURE,2022-05-30 00:59:14,2022-05-30 00:59:18
2022-05-30 12:17:04,2022-05-30 12:17:23,In_Position_Upright,annotator,POSTURE,2022-05-30 00:59:18,2022-05-30 00:59:37
2022-05-30 12:17:23,2022-05-30 12:17:28,In_Position_Upright,annotator,POSTURE,2022-05-30 00:59:37,2022-05-30 00:59:42
2022-05-30 12:17:28,2022-05-30 12:17:40,In_Position_Upright,annotator,POSTURE,2022-05-30 00:59:42,2022-05-30 00:59:54
2022-05-30 12:17:40,2022-05-30 12:18:40,In_Position_Upright,annotator,POSTURE,2022-05-30 00:59:54,2022-05-30 01:00:54
2022-05-30 12:18:40,2022-05-30 12:18:49,In_Position_Upright,annotator,POSTURE,2022-05-30 01:00:54,2022-05-30 01:01:03
2022-05-30 12:18:49,2022-05-30 12:19:00,In_Position_Sitting,annotator,POSTURE,2022-05-30 01:01:03,2022-05-30 01:01:14
2022-05-30 12:19:00,2022-05-30 12:20:44,In_Position_Sitting,annotator,POSTURE,2022-05-30 01:01:14,2022-05-30 01:02:58
2022-05-30 12:20:44,2022-05-30 12:20:54,In_Position_Sitting,annotator,POSTURE,2022-05-30 01:02:58,2022-05-30 01:03:08
2022-05-30 12:20:54,2022-05-30 12:21:02,In_Position_Sitting,annotator,POSTURE,2022-05-30 01:03:08,2022-05-30 01:03:16
2022-05-30 12:21:02,2022-05-30 12:21:42,In_Position_Sitting,annotator,POSTURE,2022-05-30 01:03:16,2022-05-30 01:03:56
2022-05-30 12:21:42,2022-05-30 12:21:59,In_Position_Sitting,annotator,POSTURE,2022-05-30 01:03:56,2022-05-30 01:04:13
2022-05-30 12:21:59,2022-05-30 12:27:58,In_Position_Sitting,annotator,POSTURE,2022-05-30 01:04:13,2022-05-30 01:10:12
2022-05-30 12:27:58,2022-05-30 12:28:22,In_Position_Sitting,annotator,POSTURE,2022-05-30 01:10:12,2022-05-30 01:10:36
2022-05-30 12:28:22,2022-05-30 12:31:10,In_Position_Sitting,annotator,POSTURE,2022-05-30 01:10:36,2022-05-30 01:13:24
2022-05-30 12:31:10,2022-05-30 12:31:33,In_Position_Upright,annotator,POSTURE,2022-05-30 01:13:24,2022-05-30 01:13:47
2022-05-30 12:31:33,2022-05-30 12:32:03,In_Position_Upright,annotator,POSTURE,2022-05-30 01:13:47,2022-05-30 01:14:17
2022-05-30 12:32:03,2022-05-30 12:33:21,In_Position_Upright,annotator,POSTURE,2022-05-30 01:14:17,2022-05-30 01:15:35
2022-05-30 12:33:21,2022-05-30 12:33:28,In_Position_Upright,annotator,POSTURE,2022-05-30 01:15:35,2022-05-30 01:15:42
2022-05-30 12:33:28,2022-05-30 12:34:04,In_Position_Upright,annotator,POSTURE,2022-05-30 01:15:42,2022-05-30 01:16:18
2022-05-30 12:34:04,2022-05-30 12:34:26,In_Position_Upright,annotator,POSTURE,2022-05-30 01:16:18,2022-05-30 01:16:40
2022-05-30 12:34:26,2022-05-30 12:34:35,In_Position_Upright,annotator,POSTURE,2022-05-30 01:16:40,2022-05-30 01:16:49
2022-05-30 12:34:36,2022-05-30 12:37:45,In_Position_Upright,annotator,POSTURE,2022-05-30 01:16:50,2022-05-30 01:19:59
2022-05-30 12:37:52,2022-05-30 12:38:23,In_Position_Sitting,annotator,POSTURE,2022-05-30 01:20:06,2022-05-30 01:20:37
2022-05-30 12:38:23,2022-05-30 12:38:46,In_Position_Sitting,annotator,POSTURE,2022-05-30 01:20:37,2022-05-30 01:21:00
2022-05-30 12:38:46,2022-05-30 12:42:10,In_Position_Sitting,annotator,POSTURE,2022-05-30 01:21:00,2022-05-30 01:24:24
2022-05-30 12:42:10,2022-05-30 12:42:26,In_Position_Upright,annotator,POSTURE,2022-05-30 01:24:24,2022-05-30 01:24:40
2022-05-30 12:42:26,2022-05-30 12:42:35,In_Position_Upright,annotator,POSTURE,2022-05-30 01:24:40,2022-05-30 01:24:49
2022-05-30 12:42:35,2022-05-30 12:42:55,In_Position_Upright,annotator,POSTURE,2022-05-30 01:24:49,2022-05-30 01:25:09
2022-05-30 12:42:55,2022-05-30 12:43:04,In_Position_Upright,annotator,POSTURE,2022-05-30 01:25:09,2022-05-30 01:25:18
2022-05-30 12:43:04,2022-05-30 12:45:41,In_Position_Upright,annotator,POSTURE,2022-05-30 01:25:18,2022-05-30 01:27:55
2022-05-30 12:45:41,2022-05-30 12:45:53,In_Position_Upright,annotator,POSTURE,2022-05-30 01:27:55,2022-05-30 01:28:07
2022-05-30 12:45:53,2022-05-30 12:46:18,In_Position_Upright,annotator,POSTURE,2022-05-30 01:28:07,2022-05-30 01:28:32
2022-05-30 12:46:18,2022-05-30 12:46:31,In_Position_Upright,annotator,POSTURE,2022-05-30 01:28:32,2022-05-30 01:28:45
2022-05-30 12:46:31,2022-05-30 12:46:51,In_Position_Upright,annotator,POSTURE,2022-05-30 01:28:45,2022-05-30 01:29:05
2022-05-30 12:46:51,2022-05-30 12:48:02,In_Position_Upright,annotator,POSTURE,2022-05-30 01:29:05,2022-05-30 01:30:16
2022-05-30 12:48:07,2022-05-30 12:48:18,In_Position_Upright,annotator,POSTURE,2022-05-30 01:30:21,2022-05-30 01:30:32
2022-05-30 12:48:18,2022-05-30 12:48:47,In_Position_Upright,annotator,POSTURE,2022-05-30 01:30:32,2022-05-30 01:31:01
2022-05-30 12:48:18,2022-05-30 12:48:18,In_Position_Upright,annotator,POSTURE,2022-05-30 01:30:32,2022-05-30 01:30:32
2022-05-30 12:48:47,2022-05-30 12:49:06,In_Position_Upright,annotator,POSTURE,2022-05-30 01:31:01,2022-05-30 01:31:20
2022-05-30 12:49:06,2022-05-30 12:49:15,In_Position_Upright,annotator,POSTURE,2022-05-30 01:31:20,2022-05-30 01:31:29
2022-05-30 12:49:15,2022-05-30 12:49:20,In_Position_Upright,annotator,POSTURE,2022-05-30 01:31:29,2022-05-30 01:31:34
2022-05-30 12:49:20,2022-05-30 12:49:38,In_Position_Upright,annotator,POSTURE,2022-05-30 01:31:34,2022-05-30 01:31:52
2022-05-30 12:49:38,2022-05-30 12:49:52,In_Position_Upright,annotator,POSTURE,2022-05-30 01:31:52,2022-05-30 01:32:06
2022-05-30 12:49:52,2022-05-30 12:51:06,In_Position_Upright,annotator,POSTURE,2022-05-30 01:32:06,2022-05-30 01:33:20
2022-05-30 12:51:06,2022-05-30 12:51:19,In_Position_Upright,annotator,POSTURE,2022-05-30 01:33:20,2022-05-30 01:33:33
2022-05-30 12:51:19,2022-05-30 12:51:29,In_Position_Upright,annotator,POSTURE,2022-05-30 01:33:33,2022-05-30 01:33:43
2022-05-30 12:51:29,2022-05-30 12:52:10,In_Position_Upright,annotator,POSTURE,2022-05-30 01:33:43,2022-05-30 01:34:24
2022-05-30 12:52:10,2022-05-30 12:52:30,In_Position_Upright,annotator,POSTURE,2022-05-30 01:34:24,2022-05-30 01:34:44
2022-05-30 12:52:30,2022-05-30 12:52:41,In_Position_Sitting,annotator,POSTURE,2022-05-30 01:34:44,2022-05-30 01:34:55
2022-05-30 12:52:41,2022-05-30 13:03:15,Posture_Indecipherable/Video_Insufficient,annotator,POSTURE,2022-05-30 01:34:55,2022-05-30 01:45:29
2022-05-30 13:03:15,2022-05-30 13:03:25,In_Position_Upright,annotator,POSTURE,2022-05-30 01:45:29,2022-05-30 01:45:39
2022-05-30 13:03:25,2022-05-30 13:04:30,In_Position_Upright,annotator,POSTURE,2022-05-30 01:45:39,2022-05-30 01:46:44
2022-05-30 13:04:30,2022-05-30 13:05:43,In_Position_Upright,annotator,POSTURE,2022-05-30 01:46:44,2022-05-30 01:47:57
2022-05-30 13:05:43,2022-05-30 13:06:08,In_Position_Upright,annotator,POSTURE,2022-05-30 01:47:57,2022-05-30 01:48:22
2022-05-30 13:06:08,2022-05-30 13:06:18,In_Position_Upright,annotator,POSTURE,2022-05-30 01:48:22,2022-05-30 01:48:32
2022-05-30 13:06:18,2022-05-30 13:06:40,In_Position_Upright,annotator,POSTURE,2022-05-30 01:48:32,2022-05-30 01:48:54
