START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET,VIDEO_START_TIME,VIDEO_END_TIME
2022-04-07 09:03:52,2022-04-07 09:04:07,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 00:17:28,2022-04-07 00:17:43
2022-04-07 09:04:08,2022-04-07 09:04:55,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 00:17:44,2022-04-07 00:18:31
2022-04-07 09:04:56,2022-04-07 09:05:14,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 00:18:32,2022-04-07 00:18:50
2022-04-07 09:05:17,2022-04-07 09:05:29,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 00:18:53,2022-04-07 00:19:05
2022-04-07 09:05:30,2022-04-07 09:07:20,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 00:19:06,2022-04-07 00:20:56
2022-04-07 09:07:21,2022-04-07 09:07:45,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 00:20:57,2022-04-07 00:21:21
2022-04-07 09:07:45,2022-04-07 09:08:25,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 00:21:21,2022-04-07 00:22:01
2022-04-07 09:08:27,2022-04-07 09:14:03,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 00:22:03,2022-04-07 00:27:39
2022-04-07 09:14:03,2022-04-07 09:14:31,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 00:27:39,2022-04-07 00:28:07
2022-04-07 09:14:36,2022-04-07 09:16:34,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 00:28:12,2022-04-07 00:30:10
2022-04-07 09:16:36,2022-04-07 09:42:11,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 00:30:12,2022-04-07 00:55:47
2022-04-07 09:42:12,2022-04-07 09:48:21,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 00:55:48,2022-04-07 01:01:57
2022-04-07 09:48:25,2022-04-07 09:50:13,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 01:02:01,2022-04-07 01:03:49
2022-04-07 09:50:15,2022-04-07 09:52:55,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 01:03:51,2022-04-07 01:06:31
2022-04-07 09:52:57,2022-04-07 09:53:30,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 01:06:33,2022-04-07 01:07:06
2022-04-07 09:53:31,2022-04-07 10:04:22,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 01:07:07,2022-04-07 01:17:58
2022-04-07 10:04:28,2022-04-07 10:04:43,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 01:18:04,2022-04-07 01:18:19
2022-04-07 10:04:48,2022-04-07 10:04:58,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 01:18:24,2022-04-07 01:18:34
2022-04-07 10:05:03,2022-04-07 10:05:14,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 01:18:39,2022-04-07 01:18:50
2022-04-07 10:05:22,2022-04-07 10:05:41,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 01:18:58,2022-04-07 01:19:17
2022-04-07 10:05:54,2022-04-07 10:06:36,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 01:19:30,2022-04-07 01:20:12
2022-04-07 10:06:38,2022-04-07 10:07:36,Located_Indoors, Holding_Drink,annotator,Behavioral Parameters,2022-04-07 01:20:14,2022-04-07 01:21:12
2022-04-07 10:07:38,2022-04-07 10:20:46,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 01:21:14,2022-04-07 01:34:22
2022-04-07 10:20:47,2022-04-07 10:38:28,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 01:34:23,2022-04-07 01:52:04
2022-04-07 10:38:29,2022-04-07 10:40:52,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 01:52:05,2022-04-07 01:54:28
2022-04-07 10:40:55,2022-04-07 10:41:11,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 01:54:31,2022-04-07 01:54:47
2022-04-07 10:41:12,2022-04-07 10:46:27,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 01:54:48,2022-04-07 02:00:03
2022-04-07 10:46:28,2022-04-07 10:49:19,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 02:00:04,2022-04-07 02:02:55
2022-04-07 10:49:19,2022-04-07 10:53:16,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 02:02:55,2022-04-07 02:06:52
2022-04-07 10:53:16,2022-04-07 10:54:04,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 02:06:52,2022-04-07 02:07:40
2022-04-07 10:54:06,2022-04-07 10:55:50,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 02:07:42,2022-04-07 02:09:26
2022-04-07 10:55:50,2022-04-07 10:59:56,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 02:09:26,2022-04-07 02:13:32
2022-04-07 10:59:57,2022-04-07 11:02:20,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 02:13:33,2022-04-07 02:15:56
2022-04-07 11:02:24,2022-04-07 11:02:58,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 02:16:00,2022-04-07 02:16:34
2022-04-07 11:03:03,2022-04-07 11:23:08,Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-07 02:16:39,2022-04-07 02:36:44
2022-04-07 11:23:10,2022-04-07 11:23:34,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 02:36:46,2022-04-07 02:37:10
2022-04-07 11:23:38,2022-04-07 11:36:26,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 02:37:14,2022-04-07 02:50:02
2022-04-07 11:36:28,2022-04-07 11:37:47,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 02:50:04,2022-04-07 02:51:23
2022-04-07 11:37:47,2022-04-07 11:39:06,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 02:51:23,2022-04-07 02:52:42
2022-04-07 11:39:08,2022-04-07 12:05:37,CP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-07 02:52:44,2022-04-07 03:19:13
2022-04-07 12:05:44,2022-04-07 12:07:30,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 03:19:20,2022-04-07 03:21:06
2022-04-07 12:07:32,2022-04-07 12:08:51,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 03:21:08,2022-04-07 03:22:27
2022-04-07 12:08:55,2022-04-07 12:12:33,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 03:22:31,2022-04-07 03:26:09
2022-04-07 12:12:34,2022-04-07 12:14:34,CP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-07 03:26:10,2022-04-07 03:28:10
2022-04-07 12:14:38,2022-04-07 12:16:46,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 03:28:14,2022-04-07 03:30:22
2022-04-07 12:16:48,2022-04-07 12:18:17,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 03:30:24,2022-04-07 03:31:53
2022-04-07 12:18:18,2022-04-07 12:19:16,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 03:31:54,2022-04-07 03:32:52
2022-04-07 12:19:19,2022-04-07 12:19:38,Located_Indoors, Holding_Bag/BriefCase_Hand_Light,annotator,Behavioral Parameters,2022-04-07 03:32:55,2022-04-07 03:33:14
2022-04-07 12:19:45,2022-04-07 12:24:15,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 03:33:21,2022-04-07 03:37:51
2022-04-07 12:24:15,2022-04-07 12:28:14,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 03:37:51,2022-04-07 03:41:50
2022-04-07 12:28:15,2022-04-07 12:30:03,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 03:41:51,2022-04-07 03:43:39
2022-04-07 12:30:07,2022-04-07 12:30:17,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 03:43:43,2022-04-07 03:43:53
2022-04-07 12:30:19,2022-04-07 12:31:02,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 03:43:55,2022-04-07 03:44:38
2022-04-07 12:31:04,2022-04-07 12:31:10,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 03:44:40,2022-04-07 03:44:46
2022-04-07 12:31:27,2022-04-07 12:32:03,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 03:45:03,2022-04-07 03:45:39
2022-04-07 12:32:05,2022-04-07 12:32:11,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 03:45:41,2022-04-07 03:45:47
2022-04-07 12:32:13,2022-04-07 12:32:57,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 03:45:49,2022-04-07 03:46:33
2022-04-07 12:33:06,2022-04-07 12:36:49,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 03:46:42,2022-04-07 03:50:25
2022-04-07 12:36:57,2022-04-07 12:39:18,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 03:50:33,2022-04-07 03:52:54
2022-04-07 12:39:19,2022-04-07 12:41:32,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 03:52:55,2022-04-07 03:55:08
2022-04-07 12:41:37,2022-04-07 12:47:09,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 03:55:13,2022-04-07 04:00:45
2022-04-07 12:47:13,2022-04-07 12:47:48,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 04:00:49,2022-04-07 04:01:24
2022-04-07 12:47:54,2022-04-07 12:53:08,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 04:01:30,2022-04-07 04:06:44
2022-04-07 12:53:09,2022-04-07 12:54:05,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 04:06:45,2022-04-07 04:07:41
2022-04-07 12:54:06,2022-04-07 12:59:05,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 04:07:42,2022-04-07 04:12:41
2022-04-07 12:59:07,2022-04-07 13:00:55,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 04:12:43,2022-04-07 04:14:31
2022-04-07 13:00:56,2022-04-07 13:01:16,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 04:14:32,2022-04-07 04:14:52
2022-04-07 13:01:21,2022-04-07 13:24:16,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 04:14:57,2022-04-07 04:37:52
2022-04-07 13:24:18,2022-04-07 13:24:27,Located_Indoors, Holding_Drink,annotator,Behavioral Parameters,2022-04-07 04:37:54,2022-04-07 04:38:03
2022-04-07 13:24:29,2022-04-07 13:24:54,Located_Indoors, Holding_Drink,annotator,Behavioral Parameters,2022-04-07 04:38:05,2022-04-07 04:38:30
2022-04-07 13:24:57,2022-04-07 13:25:11,Located_Indoors, Holding_Drink,annotator,Behavioral Parameters,2022-04-07 04:38:33,2022-04-07 04:38:47
2022-04-07 13:25:18,2022-04-07 13:25:48,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 04:38:54,2022-04-07 04:39:24
2022-04-07 13:25:51,2022-04-07 13:30:03,Located_Indoors, Holding_Other_Object_Light, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 04:39:27,2022-04-07 04:43:39
2022-04-07 13:30:11,2022-04-07 13:33:04,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 04:43:47,2022-04-07 04:46:40
2022-04-07 13:33:07,2022-04-07 13:33:32,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 04:46:43,2022-04-07 04:47:08
2022-04-07 13:33:35,2022-04-07 13:33:48,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 04:47:11,2022-04-07 04:47:24
2022-04-07 13:33:51,2022-04-07 13:34:12,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 04:47:27,2022-04-07 04:47:48
2022-04-07 13:34:15,2022-04-07 13:34:26,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 04:47:51,2022-04-07 04:48:02
2022-04-07 13:34:28,2022-04-07 13:35:37,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 04:48:04,2022-04-07 04:49:13
2022-04-07 13:35:42,2022-04-07 13:50:35,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 04:49:18,2022-04-07 05:04:11
2022-04-07 13:50:37,2022-04-07 13:51:46,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 05:04:13,2022-04-07 05:05:22
2022-04-07 13:51:47,2022-04-07 13:58:26,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 05:05:23,2022-04-07 05:12:02
2022-04-07 13:58:30,2022-04-07 14:04:37,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 05:12:06,2022-04-07 05:18:13
2022-04-07 14:04:41,2022-04-07 14:29:07,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 05:18:17,2022-04-07 05:42:43
2022-04-07 14:29:09,2022-04-07 14:33:54,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 05:42:45,2022-04-07 05:47:30
2022-04-07 14:33:57,2022-04-07 14:34:30,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 05:47:33,2022-04-07 05:48:06
2022-04-07 14:34:32,2022-04-07 14:38:21,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 05:48:08,2022-04-07 05:51:57
2022-04-07 14:38:24,2022-04-07 14:39:10,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 05:52:00,2022-04-07 05:52:46
2022-04-07 14:39:12,2022-04-07 14:41:51,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 05:52:48,2022-04-07 05:55:27
2022-04-07 14:41:55,2022-04-07 14:46:21,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 05:55:31,2022-04-07 05:59:57
2022-04-07 14:46:23,2022-04-07 14:47:15,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 05:59:59,2022-04-07 06:00:51
2022-04-07 14:47:18,2022-04-07 14:47:24,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 06:00:54,2022-04-07 06:01:00
2022-04-07 14:47:25,2022-04-07 14:50:23,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 06:01:01,2022-04-07 06:03:59
2022-04-07 14:50:23,2022-04-07 15:01:00,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 06:03:59,2022-04-07 06:14:36
2022-04-07 15:01:00,2022-04-07 15:02:26,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 06:14:36,2022-04-07 06:16:02
2022-04-07 15:02:26,2022-04-07 15:12:47,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 06:16:02,2022-04-07 06:26:23
2022-04-07 15:12:47,2022-04-07 15:13:53,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 06:26:23,2022-04-07 06:27:29
2022-04-07 15:13:53,2022-04-07 15:16:35,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 06:27:29,2022-04-07 06:30:11
2022-04-07 15:16:35,2022-04-07 15:17:32,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 06:30:11,2022-04-07 06:31:08
2022-04-07 15:17:32,2022-04-07 15:20:05,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 06:31:08,2022-04-07 06:33:41
2022-04-07 15:20:05,2022-04-07 15:25:03,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 06:33:41,2022-04-07 06:38:39
2022-04-07 15:25:03,2022-04-07 15:26:42,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 06:38:39,2022-04-07 06:40:18
2022-04-07 15:26:42,2022-04-07 15:32:27,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 06:40:18,2022-04-07 06:46:03
2022-04-07 15:32:27,2022-04-07 15:35:19,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 06:46:03,2022-04-07 06:48:55
2022-04-07 15:35:19,2022-04-07 15:56:02,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 06:48:55,2022-04-07 07:09:38
2022-04-07 15:56:02,2022-04-07 15:58:58,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 07:09:38,2022-04-07 07:12:34
2022-04-07 15:58:58,2022-04-07 16:01:28,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 07:12:34,2022-04-07 07:15:04
2022-04-07 16:01:28,2022-04-07 16:03:26,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 07:15:04,2022-04-07 07:17:02
2022-04-07 16:03:26,2022-04-07 16:06:00,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 07:17:02,2022-04-07 07:19:36
2022-04-07 16:06:00,2022-04-07 16:09:20,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 07:19:36,2022-04-07 07:22:56
2022-04-07 16:09:20,2022-04-07 16:11:22,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 07:22:56,2022-04-07 07:24:58
2022-04-07 16:11:22,2022-04-07 16:11:27,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-07 07:24:58,2022-04-07 07:25:03
2022-04-07 16:11:27,2022-04-07 16:13:23,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 07:25:03,2022-04-07 07:26:59
2022-04-07 16:13:23,2022-04-07 16:16:44,Located_Indoors, Holding_Solid_Food,annotator,Behavioral Parameters,2022-04-07 07:26:59,2022-04-07 07:30:20
2022-04-07 16:16:44,2022-04-07 16:21:07,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 07:30:20,2022-04-07 07:34:43
2022-04-07 16:21:07,2022-04-07 16:21:36,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 07:34:43,2022-04-07 07:35:12
2022-04-07 16:21:36,2022-04-07 16:22:36,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 07:35:12,2022-04-07 07:36:12
2022-04-07 16:22:36,2022-04-07 16:24:24,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 07:36:12,2022-04-07 07:38:00
2022-04-07 16:24:24,2022-04-07 16:27:35,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-07 07:38:00,2022-04-07 07:41:11
2022-04-07 16:27:35,2022-04-07 16:33:22,Located_Outdoors, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-07 07:41:11,2022-04-07 07:46:58
2022-04-07 16:33:22,2022-04-07 16:34:07,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-07 07:46:58,2022-04-07 07:47:43
2022-04-07 16:34:07,2022-04-07 16:34:22,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-07 07:47:43,2022-04-07 07:47:58
2022-04-07 16:34:22,2022-04-07 16:34:58,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-07 07:47:58,2022-04-07 07:48:34
2022-04-07 16:34:58,2022-04-07 16:35:45,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 07:48:34,2022-04-07 07:49:21
2022-04-07 16:35:45,2022-04-07 16:36:33,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 07:49:21,2022-04-07 07:50:09
2022-04-07 16:36:33,2022-04-07 17:07:56,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 07:50:09,2022-04-07 08:21:32
2022-04-07 17:07:56,2022-04-07 17:43:21,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 08:21:32,2022-04-07 08:56:57
2022-04-07 17:43:21,2022-04-07 17:43:34,Located_Indoors, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-07 08:56:57,2022-04-07 08:57:10
2022-04-07 17:43:34,2022-04-07 17:43:53,Located_Indoors, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-07 08:57:10,2022-04-07 08:57:29
2022-04-07 17:43:53,2022-04-07 17:44:54,Located_Indoors, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-07 08:57:29,2022-04-07 08:58:30
2022-04-07 17:44:54,2022-04-07 17:45:11,Located_Indoors, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-07 08:58:30,2022-04-07 08:58:47
2022-04-07 17:45:11,2022-04-07 17:45:42,Located_Indoors, Carrying_Bag_On_Shoulder/Back_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-07 08:58:47,2022-04-07 08:59:18
2022-04-07 17:45:42,2022-04-07 17:48:21,Located_Indoors, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-07 08:59:18,2022-04-07 09:01:57
2022-04-07 17:48:21,2022-04-07 17:49:41,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-07 09:01:57,2022-04-07 09:03:17
2022-04-07 17:49:41,2022-04-07 17:49:55,Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-07 09:03:17,2022-04-07 09:03:31
2022-04-07 17:49:55,2022-04-07 17:50:24,Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-07 09:03:31,2022-04-07 09:04:00
2022-04-07 17:50:24,2022-04-07 17:53:29,Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-07 09:04:00,2022-04-07 09:07:05
2022-04-07 17:53:29,2022-04-07 17:55:11,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-07 09:07:05,2022-04-07 09:08:47
2022-04-07 17:55:11,2022-04-07 17:57:43,Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-07 09:08:47,2022-04-07 09:11:19
2022-04-07 17:57:43,2022-04-07 18:17:42,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 09:11:19,2022-04-07 09:31:18
2022-04-07 18:17:42,2022-04-07 18:19:37,Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-07 09:31:18,2022-04-07 09:33:13
2022-04-07 18:19:37,2022-04-07 18:20:35,Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-07 09:33:13,2022-04-07 09:34:11
2022-04-07 18:20:35,2022-04-07 18:22:36,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 09:34:11,2022-04-07 09:36:12
2022-04-07 18:22:36,2022-04-07 18:23:31,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 09:36:12,2022-04-07 09:37:07
2022-04-07 18:23:31,2022-04-07 18:30:21,Located_Indoors, CP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-07 09:37:07,2022-04-07 09:43:57
2022-04-07 18:30:21,2022-04-07 18:30:56,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 09:43:57,2022-04-07 09:44:32
2022-04-07 18:30:56,2022-04-07 18:31:10,Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-07 09:44:32,2022-04-07 09:44:46
2022-04-07 18:31:10,2022-04-07 18:31:47,Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-07 09:44:46,2022-04-07 09:45:23
2022-04-07 18:31:47,2022-04-07 18:33:41,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 09:45:23,2022-04-07 09:47:17
2022-04-07 18:33:41,2022-04-07 19:26:56,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-07 09:47:17,2022-04-07 10:40:32
2022-04-07 19:26:56,2022-04-07 19:29:57,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-07 10:40:32,2022-04-07 10:43:33
2022-04-07 19:29:57,2022-04-07 19:31:01,Located_Indoors, CP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-07 10:43:33,2022-04-07 10:44:37
2022-04-07 19:31:01,2022-04-07 19:31:44,Located_Indoors,annotator,Behavioral Parameters,2022-04-07 10:44:37,2022-04-07 10:45:20
2022-04-07 19:31:44,2022-04-07 19:32:09,Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-07 10:45:20,2022-04-07 10:45:45
